Dgraph Name,Reason 1,Reason 2,Reason 3,Reason 4,New Name,Comment
DBA.WTUR.StringK.P25KE.WTUR.Lev1OpModSt.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.Lev1OpModSt.st.stVal,
DBA.WTUR.P25KE.WTUR.MarkVISoftwareVersionNumber.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WTUR.MarkVISoftwareVersionNumber.stVal,
DBA.WTUR.P25KE.WTUR.PwrBckHzOkSt.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WTUR.PwrBckHzOkSt.stVal,
DBA.WTUR.P25KE.WTUR.PwrVOkSt.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WTUR.PwrVOkSt.stVal,
DBA.WTUR.P25KE.WTUR.SafLinOpn.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WTUR.SafLinOpn.stVal,
DBA.WTUR.P25KE.WTUR.SafStopSt.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WTUR.SafStopSt.stVal,
DBA.WTUR.P25KE.WTUR.TotTmM6eActCtl.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WTUR.TotTmM6eActCtl.tmsVal.stVal,
DBA.WTUR.P25KE.WTUR.TurConditionSCADANamOn.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurConditionSCADANamOn.st.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurConditionSCADANamOn.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurConditionSCADANamOn.st.stVal,
DBA.WTUR.P25KE.WTUR.TurConditionSCADAWebHMI.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurConditionSCADAWebHMI.st.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurConditionSCADAWebHMI.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurConditionSCADAWebHMI.st.stVal,
DBA.WTUR.P25KE.WTUR.TurDateTm.mag,Missing String,tmsVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurDateTm.tmsVal.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurDateTm.mag,tmsVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurDateTm.tmsVal.stVal,
DBA.WTUR.P25KE.WTUR.TurStSCADA.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADA.st.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurStSCADA.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADA.st.stVal,
DBA.WTUR.P25KE.WTUR.TurStSCADAM6eWebHMI.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADAM6eWebHMI.st.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurStSCADAM6eWebHMI.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADAM6eWebHMI.st.stVal,
DBA.WTUR.P25KE.WTUR.TurStSCADAM6eWebHMINamOn.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurStSCADAM6eWebHMINamOn.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal,
DBA.WTUR.P25KE.WTUR.TurStSCADANamOn.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADANamOn.st.stVal,
DBA.WTUR.StringK.P25KE.WTUR.TurStSCADANamOn.stVal,stVal update,,,,DBA.WTUR.StringK.P25KE.WTUR.TurStSCADANamOn.st.stVal,
DBA.WTUR.P25KE.WYAW.YwAng.mag,Missing String,,,,DBA.WTUR.StringK.P25KE.WYAW.YwAng.mag,
DBA.WTUR.P25KE.WYAW.YwEncPos.mag,Missing String,,,,DBA.WTUR.StringK.P25KE.WYAW.YwEncPos.mag,
DBA.WTUR.P25KE.WYAW.YwSt.st.stVal,Missing String,,,,DBA.WTUR.StringK.P25KE.WYAW.YwSt.st.stVal,
DBA.WTUR.P26KD.WAPC.WCap.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WAPC.WCap.mag,
DBA.WTUR.P26KD.WAPC.WSpt.val,Missing String,,,,DBA.WTUR.StringK.P26KD.WAPC.WSpt.val,
DBA.WTUR.P26KD.WAVL.IanofoTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IanofoTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IanopcaTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IanopcaTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IanosmTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IanosmTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IanosTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IanosTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaogfpTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaogfpTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaogppExtTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaogppExtTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaogppIntTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaogppIntTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaogppTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaogppTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaongelTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaongelTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaongenTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaongenTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaongrsTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaongrsTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaongTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaongTms.tmsVal.stVal,
DBA.WTUR.P26KD.WAVL.IaongtsTms.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WAVL.IaongtsTms.tmsVal.stVal,
DBA.WTUR.P26KD.WCNV.CnvOpSt.st.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.CnvOpSt.st.stVal,
DBA.WTUR.P26KD.WCNV.GriA.phsA.cVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriA.phsA.cVal.mag,
DBA.WTUR.P26KD.WCNV.GriA.phsB.cVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriA.phsB.cVal.mag,
DBA.WTUR.P26KD.WCNV.GriA.phsC.cVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriA.phsC.cVal.mag,
DBA.WTUR.P26KD.WCNV.GriHz1.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriHz1.mag,
DBA.WTUR.P26KD.WCNV.GriHz2.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriHz2.mag,
DBA.WTUR.P26KD.WCNV.GriHz3.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriHz3.mag,
DBA.WTUR.P26KD.WCNV.GriPNV.phsA.cVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriPNV.phsA.cVal.mag,
DBA.WTUR.P26KD.WCNV.GriPNV.phsB.cVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriPNV.phsB.cVal.mag,
DBA.WTUR.P26KD.WCNV.GriPNV.phsC.cVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriPNV.phsC.cVal.mag,
DBA.WTUR.P26KD.WCNV.GriVAr.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriVAr.mag,
DBA.WTUR.P26KD.WCNV.GriW.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.GriW.mag,
DBA.WTUR.P26KD.WCNV.PmpOpTmh.tmsVal.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.PmpOpTmh.tmsVal.stVal,
DBA.WTUR.P26KD.WCNV.RotSpd.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.RotSpd.mag,
DBA.WTUR.P26KD.WCNV.TmpCtlHi.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WCNV.TmpCtlHi.stVal,
DBA.WTUR.P26KD.WGEN.ClSt.st.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.ClSt.st.stVal,
DBA.WTUR.P26KD.WGEN.ColCdsWrn.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.ColCdsWrn.stVal,
DBA.WTUR.P26KD.WGEN.DewPtVal.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.DewPtVal.mag,
DBA.WTUR.P26KD.WGEN.FrontBrgTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.FrontBrgTmpHiHiAlm.stVal,
DBA.WTUR.P26KD.WGEN.FrontBrgTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.FrontBrgTmpHiWrn.stVal,
DBA.WTUR.StringK.P26KD.WGEN.GnClAlm.stVal,stVal update,,,,DBA.WTUR.StringK.P26KD.WGEN.GnClAlm.st.stVal,
DBA.WTUR.P26KD.WGEN.GnClAlm.stVal,Missing String,stVal update,,,DBA.WTUR.StringK.P26KD.WGEN.GnClAlm.st.stVal,
DBA.WTUR.P26KD.WGEN.GnClStFbk.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.GnClStFbk.stVal,
DBA.WTUR.P26KD.WGEN.GnMagnetTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.GnMagnetTmpHiHiAlm.stVal,
DBA.WTUR.P26KD.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.GnMagnetTmpHiHiFastExceedanceAlm.stVal,
DBA.WTUR.P26KD.WGEN.GnMagnetTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.GnMagnetTmpHiWrn.stVal,
DBA.WTUR.P26KD.WGEN.GnMagnetTmpParityErr.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.GnMagnetTmpParityErr.stVal,
DBA.WTUR.P26KD.WGEN.LubCycNum.actVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.LubCycNum.actVal,
DBA.WTUR.P26KD.WGEN.LubPrecPresAchievementFltNum.actVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.LubPrecPresAchievementFltNum.actVal,
DBA.WTUR.P26KD.WGEN.LubPresDropOffNum.actVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.LubPresDropOffNum.actVal,
DBA.WTUR.P26KD.WGEN.RearBrgTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.RearBrgTmpHiHiAlm.stVal,
DBA.WTUR.P26KD.WGEN.RearBrgTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.RearBrgTmpHiWrn.stVal,
DBA.WTUR.P26KD.WGEN.RsCmdSCADAHMI.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.RsCmdSCADAHMI.stVal,
DBA.WTUR.P26KD.WGEN.StopCmdSCADAHMI.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.StopCmdSCADAHMI.stVal,
DBA.WTUR.P26KD.WGEN.StrCmdSCADAHMI.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.StrCmdSCADAHMI.stVal,
DBA.WTUR.P26KD.WGEN.SttTmp1.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp1.mag,
DBA.WTUR.P26KD.WGEN.SttTmp2.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp2.mag,
DBA.WTUR.P26KD.WGEN.SttTmp3.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp3.mag,
DBA.WTUR.P26KD.WGEN.SttTmp4.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp4.mag,
DBA.WTUR.P26KD.WGEN.SttTmp5.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp5.mag,
DBA.WTUR.P26KD.WGEN.SttTmp6.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp6.mag,
DBA.WTUR.P26KD.WGEN.SttTmp7.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp7.mag,
DBA.WTUR.P26KD.WGEN.SttTmp8.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.SttTmp8.mag,
DBA.WTUR.P26KD.WGEN.TurManStopCode.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.TurManStopCode.stVal,
DBA.WTUR.P26KD.WGEN.TurManStopSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.TurManStopSt.stVal,
DBA.WTUR.P26KD.WGEN.TurSupAuxGn.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.TurSupAuxGn.stVal,
DBA.WTUR.P26KD.WGEN.TurSupAuxTrf.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.TurSupAuxTrf.stVal,
DBA.WTUR.P26KD.WGEN.TurSupSvcTrf.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.TurSupSvcTrf.stVal,
DBA.WTUR.P26KD.WGEN.TurSupUps.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.TurSupUps.stVal,
DBA.WTUR.P26KD.WGEN.VFD1AvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD1AvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD1NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD1NoAvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD1OffSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD1OffSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD1OnSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD1OnSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD3AvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD3AvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD3NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD3NoAvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD3OffSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD3OffSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD3OnSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD3OnSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD5AvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD5AvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD5NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD5NoAvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD5OffSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD5OffSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD5OnSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD5OnSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD7AvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD7AvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD7NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD7NoAvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD7OffSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD7OffSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD7OnSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD7OnSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD9AvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD9AvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD9NoAvlSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD9NoAvlSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD9OffSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD9OffSt.stVal,
DBA.WTUR.P26KD.WGEN.VFD9OnSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.VFD9OnSt.stVal,
DBA.WTUR.P26KD.WGEN.WndTmpHiHiAlm.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.WndTmpHiHiAlm.stVal,
DBA.WTUR.P26KD.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,
DBA.WTUR.P26KD.WGEN.WndTmpHiWrn.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WGEN.WndTmpHiWrn.stVal,
DBA.WTUR.P26KD.WMET.EnvHum.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WMET.EnvHum.mag,
DBA.WTUR.P26KD.WMET.EnvTmp.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WMET.EnvTmp.mag,
DBA.WTUR.P26KD.WMET.HorWdSpd1.mag,Missing String,WindSpeedChange,,,DBA.WTUR.StringK.P26KD.WMET.WdSpd1.mag,
DBA.WTUR.StringK.P26KD.WMET.HorWdSpd1.mag,WindSpeedChange,,,,DBA.WTUR.StringK.P26KD.WMET.WdSpd1.mag,
DBA.WTUR.StringK.P26KD.WMET.HorWdSpd2.mag,WindSpeedChange,,,,DBA.WTUR.StringK.P26KD.WMET.WdSpd2.mag,
DBA.WTUR.P26KD.WMET.HorWdSpd2.mag,Missing String,WindSpeedChange,,,DBA.WTUR.StringK.P26KD.WMET.WdSpd2.mag,
DBA.WTUR.P26KD.WMET.WndSpdLoLo.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WMET.WndSpdLoLo.stVal,
DBA.WTUR.P26KD.WNAC.Fan1FltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WNAC.Fan1FltSt.stVal,
DBA.WTUR.P26KD.WNAC.Fan2FltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WNAC.Fan2FltSt.stVal,
DBA.WTUR.P26KD.WNAC.IntnTmp.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WNAC.IntnTmp.mag,
DBA.WTUR.StringK.P26KD.WNAC.NacSt.st.stVal,Nac to Nacelle,,,,DBA.WTUR.StringK.P26KD.WNAC.NacelleSt.st.stVal,
DBA.WTUR.StringK.P26KD.WNAC.NacSt.stVal,Nac to Nacelle,StVal update,,,DBA.WTUR.StringK.P26KD.WNAC.NacelleSt.st.stVal,
DBA.WTUR.P26KD.WNAC.NacSt.stVal,Missing String,Nac to Nacelle,StVal update,,DBA.WTUR.StringK.P26KD.WNAC.NacelleSt.st.stVal,
DBA.WTUR.P26KD.WNAC.PosOkSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WNAC.PosOkSt.stVal,
DBA.WTUR.P26KD.WROT.BlPthAngTgt1.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthAngTgt1.mag,
DBA.WTUR.P26KD.WROT.BlPthAngTgt2.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthAngTgt2.mag,
DBA.WTUR.P26KD.WROT.BlPthAngTgt3.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthAngTgt3.mag,
DBA.WTUR.P26KD.WROT.BlPthHyOilTmp.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthHyOilTmp.mag,
DBA.WTUR.P26KD.WROT.BlPthHyPres.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthHyPres.mag,
DBA.WTUR.P26KD.WROT.BlPthMotPos1.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthMotPos1.mag,
DBA.WTUR.P26KD.WROT.BlPthMotPos2.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthMotPos2.mag,
DBA.WTUR.P26KD.WROT.BlPthMotPos3.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BlPthMotPos3.mag,
DBA.WTUR.P26KD.WROT.BMSOutFrzCode.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BMSOutFrzCode.stVal,
DBA.WTUR.P26KD.WROT.BMSOutRngCode.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.BMSOutRngCode.stVal,
DBA.WTUR.P26KD.WROT.EncoderDtcDriftSt.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.EncoderDtcDriftSt.mag,
DBA.WTUR.P26KD.WROT.HubFanFltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.HubFanFltSt.stVal,
DBA.WTUR.P26KD.WROT.HubHum.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.HubHum.mag,
DBA.WTUR.P26KD.WROT.HubTmp.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.HubTmp.mag,
DBA.WTUR.P26KD.WROT.HubTmpCtlHi.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.HubTmpCtlHi.stVal,
DBA.WTUR.P26KD.WROT.ReHBBCBCnt.actVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.ReHBBCBCnt.actVal,
DBA.WTUR.P26KD.WROT.RotAziAng.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.RotAziAng.mag,
DBA.WTUR.P26KD.WROT.RotLkd.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.RotLkd.stVal,
DBA.WTUR.P26KD.WROT.RotSpd.mag,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.RotSpd.mag,
DBA.WTUR.P26KD.WROT.RotSt.st.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WROT.RotSt.st.stVal,
DBA.WTUR.P26KD.WTOW.CWO1PwrHi.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.CWO1PwrHi.stVal,
DBA.WTUR.P26KD.WTOW.CWO2PwrHi.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.CWO2PwrHi.stVal,
DBA.WTUR.P26KD.WTOW.Dehum1CBPos.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.Dehum1CBPos.stVal,
DBA.WTUR.P26KD.WTOW.Dehum2CBPos.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.Dehum2CBPos.stVal,
DBA.WTUR.P26KD.WTOW.FanFltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.FanFltSt.stVal,
DBA.WTUR.P26KD.WTOW.PwrSupReDehum1CBCnt.actVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.PwrSupReDehum1CBCnt.actVal,
DBA.WTUR.P26KD.WTOW.PwrSupReDehum1CBFltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.PwrSupReDehum1CBFltSt.stVal,
DBA.WTUR.P26KD.WTOW.PwrSupReDehum2CBCnt.actVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.PwrSupReDehum2CBCnt.actVal,
DBA.WTUR.P26KD.WTOW.PwrSupReDehum2CBFltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTOW.PwrSupReDehum2CBFltSt.stVal,
DBA.WTUR.P26KD.WTRF.Fan1FltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTRF.Fan1FltSt.stVal,
DBA.WTUR.P26KD.WTRF.Fan2FltSt.stVal,Missing String,,,,DBA.WTUR.StringK.P26KD.WTRF.Fan2FltSt.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.ActAlm.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.ActAlm.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.Alm1RelaySt.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.Alm1RelaySt.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.Alm2RelaySt.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.Alm2RelaySt.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.Alm3RelaySt.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.Alm3RelaySt.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.Alm4RelaySt.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.Alm4RelaySt.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.BatLev.mag,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.BatLev.mag,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.BatLevLo.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.BatLevLo.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.BatLevLoLo.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.BatLevLoLo.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2O.mag,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2O.mag,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2OHi.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2OHi.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2OHiHi.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2OHiHi.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2OHly.mag,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2OHly.mag,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2OHlyHi.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2OHlyHi.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2OHlyHiHi.stVal,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2OHlyHiHi.stVal,
DBA.WTUR.P26KD.WTRF.P26KD_Hydran.H2Oppm.mag,Missing String,Hydran Fix,,,DBA.WTUR.StringK.P26KD.WTRF.Hydran.H2Oppm.mag,
