Dgraph Name,New Name
DBA.WTUR.P56DD.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringD.P56DD.WGEN.VFD7AvlSt.stVal
DBA.WTUR.P51BE.WGEN.RearBrgTmpHiWrn.stVal,DBA.WTUR.StringB.P51BE.WGEN.RearBrgTmpHiWrn.stVal
DBA.WTUR.C06BA.WGEN.VFD3OffSt.stVal,DBA.WTUR.StringB.C06BA.WGEN.VFD3OffSt.stVal
DBA.OSP.SAS.System 70.P-70SOP163-002.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP163-002.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.C03PB.WCNV.GriHz2.mag,DBA.WTUR.StringP.C03PB.WCNV.GriHz2.mag
DBA.WTUR.P25KE.WROT.BlPthAngTgt2.mag,DBA.WTUR.StringK.P25KE.WROT.BlPthAngTgt2.mag
DBA.WTUR.P45RD.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringR.P45RD.WGEN.VFD1AvlSt.stVal
DBA.WTUR.B05RC.WAVL.IanosmTms.tmsVal.stVal,DBA.WTUR.StringR.B05RC.WAVL.IanosmTms.tmsVal.stVal
DBA.OCS.OFTO.X153.Pos.stVal,DBA.OCS.OFTO.HVAC.ACSwitchYard.X153.Ind.stVal
DBA.WTUR.P16GE.WROT.BlPthHyPres.mag,DBA.WTUR.StringG.P16GE.WROT.BlPthHyPres.mag
DBA.WTUR.P38PD.WROT.HubFanFltSt.stVal,DBA.WTUR.StringP.P38PD.WROT.HubFanFltSt.stVal
DBA.WTUR.P52BF.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringB.P52BF.WTOW.PwrSupReDehum1CBCnt.actVal
DBA.WTUR.H02JB.WROT.BlPthHyOilTmp.mag,DBA.WTUR.StringJ.H02JB.WROT.BlPthHyOilTmp.mag
DBA.WTUR.P27KC.WTRF.P27KC_Hydran.ActAlm.stVal,DBA.WTUR.StringK.P27KC.WTRF.Hydran.ActAlm.stVal
DBA.WTUR.G03JA.WTRF.G03JA_Hydran.Lev.mag,DBA.WTUR.StringJ.G03JA.WTRF.Hydran.Lev.mag
DBA.WTUR.P52BF.WROT.HubFanFltSt.stVal,DBA.WTUR.StringB.P52BF.WROT.HubFanFltSt.stVal
DBA.WTUR.J02HA.WAVL.IaongTms.tmsVal.stVal,DBA.WTUR.StringH.J02HA.WAVL.IaongTms.tmsVal.stVal
DBA.WTUR.K01HB.WROT.BlPthMotPos3.mag,DBA.WTUR.StringH.K01HB.WROT.BlPthMotPos3.mag
DBA.WTUR.P56DD.WTRF.P56DD_Hydran.ActAlm.stVal,DBA.WTUR.StringD.P56DD.WTRF.Hydran.ActAlm.stVal
DBA.WTUR.StringK.G02KA.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringK.G02KA.WTUR.AirConditionAlm.st.stVal
DBA.WTUR.C08DB.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringD.C08DB.WNAC.Fan1FltSt.stVal
DBA.WTUR.P06EA.WTRF.P06EA_Hydran.Alm4RelaySt.stVal,DBA.WTUR.StringE.P06EA.WTRF.Hydran.Alm4RelaySt.stVal
DBA.WTUR.P51BE.WTRF.P51BE_Hydran.H2Oppm.mag,DBA.WTUR.StringB.P51BE.WTRF.Hydran.H2Oppm.mag
DBA.WTUR.D02NB.WTOW.Dehum2CBPos.stVal,DBA.WTUR.StringN.D02NB.WTOW.Dehum2CBPos.stVal
DBA.WTUR.P38PD.WTRF.P38PD_Hydran.ReplaceSnNowAlm.stVal,DBA.WTUR.StringP.P38PD.WTRF.Hydran.ReplaceSnNowAlm.stVal
DBA.WTUR.P07FA.WTRF.TrfOilTmp.mag,DBA.WTUR.StringF.P07FA.WTRF.TrfOilTmp.mag
DBA.WTUR.StringR.D05RA.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringR.D05RA.WTUR.TurStSCADAM6eWebHMI.st.stVal
DBA.WTUR.P32MF.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringM.P32MF.WAVL.IaogfpTms.tmsVal.stVal
DBA.OSP.SAS.System77.P-77UA0274.HSI.X_Value,DBA.OSP.SAS.System77.P-77UA0274.X.Value
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentpercentNegative.Amp.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L1_LasercurrentpercentNegative.Amp.mag
DBA.WTUR.StringL.P30LE.WMET.HorWdSpd1.mag,DBA.WTUR.StringL.P30LE.WMET.WdSpd1.mag
DBA.WTUR.P42QC.WROT.HubFanFltSt.stVal,DBA.WTUR.StringQ.P42QC.WROT.HubFanFltSt.stVal
DBA.WTUR.P22JE.WTRF.P22JE_Hydran.SysSt.stVal,DBA.WTUR.StringJ.P22JE.WTRF.Hydran.SysSt.stVal
DBA.WTUR.G03JA.WTUR.GriLosDtcSt.stVal,DBA.WTUR.StringJ.G03JA.WTUR.GriLosDtcSt.stVal
DBA.WTUR.P36PF.WTRF.SafCritAlm.stVal,DBA.WTUR.StringP.P36PF.WTRF.SafCritAlm.stVal
DBA.WTUR.J01JC.WTRF.J01JC_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringJ.J01JC.WTRF.Hydran.LevHlyHiHi.stVal
DBA.WTUR.C08DB.WTRF.SafCritAlm.stVal,DBA.WTUR.StringD.C08DB.WTRF.SafCritAlm.stVal
DBA.WTUR.B08DC.WTRF.B08DC_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringD.B08DC.WTRF.Hydran.H2OppmHlyHiHi.stVal
DBA.OSP.WFO.66kV.M-80EH510-Q12.TCS2_FAULTY.InsAlm.stVal,DBA.OSP.WFO.66kV.M-80EH510-Q12.REC670.TCS2_FAULTY.InsAlm.stVal
DBA.OSP.SAS.System93.P-93ZSL0066A.HSI.X_Value,DBA.OSP.SAS.System93.P-93ZSL0066A.X.Value
DBA.OSP.SAS.System 70.P-70SOP127-001.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP127-001.ISWM.Forward.StatusSignalAlarmHH
DBA.OSP.OFTO.HVAC.66kV.Q06.WA1_WA1_Q06_QC2(6T6ED).Pos.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q06.WA1_WA1_Q06_QC2(6T6ED).Pos.stVal
DBA.WTUR.P07FA.WTRF.P07FA_Hydran.H2OppmHly.mag,DBA.WTUR.StringF.P07FA.WTRF.Hydran.H2OppmHly.mag
DBA.WTUR.P44RE.WTRF.P44RE_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringR.P44RE.WTRF.Hydran.H2OHlyHiHi.stVal
DBA.WTUR.B07BB.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringB.B07BB.WGEN.WndTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.P37PE.WAVL.IaogppExtTms.tmsVal.stVal,DBA.WTUR.StringP.P37PE.WAVL.IaogppExtTms.tmsVal.stVal
DBA.OSP.SAS.System93.P-93ZSL0066B.HSI.X_Value,DBA.OSP.SAS.System93.P-93ZSL0066B.X.Value
DBA.OSP.SAS.System 70.P-70SOP115-003.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP115-003.ISWM.Forward.StatusSignalAlarmHH
DBA.OCS.OFTO.T2AXC1B1_SevereFault.Wrn.stVal,DBA.OCS.OFTO.HVDC.ControlComputer.T2AXC1B1_SevereFault.Wrn.stVal
DBA.WTUR.J01JC.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringJ.J01JC.WGEN.VFD1AvlSt.stVal
DBA.WTUR.P23JD.WCNV.GriHz1.mag,DBA.WTUR.StringJ.P23JD.WCNV.GriHz1.mag
DBA.WTUR.P53CD.WTUR.SafLinOpn.stVal,DBA.WTUR.StringC.P53CD.WTUR.SafLinOpn.stVal
DBA.WTUR.D02NB.WTUR.SafStopSt.stVal,DBA.WTUR.StringN.D02NB.WTUR.SafStopSt.stVal
DBA.WTUR.B04QB.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringQ.B04QB.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P58DF.WGEN.LubCycNum.actVal,DBA.WTUR.StringD.P58DF.WGEN.LubCycNum.actVal
DBA.WTUR.P04EC.WROT.HubTmp.mag,DBA.WTUR.StringE.P04EC.WROT.HubTmp.mag
DBA.WTUR.P10FD.WGEN.VFD7NoAvlSt.stVal,DBA.WTUR.StringF.P10FD.WGEN.VFD7NoAvlSt.stVal
DBA.WTUR.P39QF.WGEN.StopCmdSCADAHMI.stVal,DBA.WTUR.StringQ.P39QF.WGEN.StopCmdSCADAHMI.stVal
DBA.WTUR.P56DD.WROT.HubFanFltSt.stVal,DBA.WTUR.StringD.P56DD.WROT.HubFanFltSt.stVal
DBA.WTUR.H01KB.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringK.H01KB.WTUR.TurConditionSCADANamOn.st.stVal
DBA.WTUR.P03ED.WTRF.P03ED_Hydran.LevDly.mag,DBA.WTUR.StringE.P03ED.WTRF.Hydran.LevDly.mag
DBA.WTUR.F01LA.WMET.EnvHum.mag,DBA.WTUR.StringL.F01LA.WMET.EnvHum.mag
DBA.OSP.WFO.66kV.M-80EH510-Q02.3_PHS_SYS_MEASUREMENT.TotPF.mag,DBA.OSP.WFO.66kV.M-80EH510-Q02.REC670.3_PHS_SYS_MEASUREMENT.TotPF.mag
DBA.WTUR.J02HA.WTRF.J02HA_Hydran.BatLev.mag,DBA.WTUR.StringH.J02HA.WTRF.Hydran.BatLev.mag
DBA.OSP.SAS.System82.P-82EL100A-A07RKA01-LSL.LSL.Trip_order,DBA.OSP.SAS.System82.P-82EL100A-A07RKA01-CF-IB.LSL.Trip_order
DBA.OSP.SAS.System85.P-85ER002A-U44B.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER002A-U44B.X.Value
DBA.WTUR.StringF.P07FA.WGEN.GnClAlm.stVal,DBA.WTUR.StringF.P07FA.WGEN.GnClAlm.st.stVal
DBA.WTUR.P41QD.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringQ.P41QD.WROT.BMSOutFrzCode.stVal
DBA.WTUR.A07BC.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringB.A07BC.WTOW.PwrSupReDehum1CBCnt.actVal
DBA.OSP.SAS.System 85.P-85ER002A-U34C.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER002A-U34C.X.Value
DBA.WTUR.P08FB.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringF.P08FB.WTUR.CtlBrkProcedureAlmSt.stVal
DBA.WTUR.C08DB.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringD.C08DB.WTUR.PwrBckHzOkSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q07.MSM_BH202.InsLkgRte.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q07.MSM_BH202.InsLkgRte.mag
DBA.WTUR.D05RA.WGEN.VFD5AvlSt.stVal,DBA.WTUR.StringR.D05RA.WGEN.VFD5AvlSt.stVal
DBA.OSP.WFO.66kV.M-80EH510-Q02.QC1-2L4ED.Pos.stVal,DBA.OSP.WFO.66kV.M-80EH510-Q02.REC670.QC1-2L4ED.Pos.stVal
DBA.WTUR.P21HF.WNAC.PosOkSt.stVal,DBA.WTUR.StringH.P21HF.WNAC.PosOkSt.stVal
DBA.OSP.SAS.System 47.P-47ER001B-Q75A.HSI.X_Value,DBA.OSP.SAS.System47.P-47ER001B-Q75A.X.Value
DBA.WTUR.D02NB.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringN.D02NB.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.P58DF.WTUR.HMISoftwareVersionDigit4.stVal,DBA.WTUR.StringD.P58DF.WTUR.HMISoftwareVersionDigit4.stVal
DBA.WTUR.G01LB.WNAC.NacSt.stVal,DBA.WTUR.StringL.G01LB.WNAC.NacelleSt.st.stVal
DBA.WTUR.P33NF.WNAC.Fan2FltSt.stVal,DBA.WTUR.StringN.P33NF.WNAC.Fan2FltSt.stVal
DBA.WTUR.B08DC.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringD.B08DC.WTUR.PwrBckHzOkSt.stVal
DBA.WTUR.P50BD.WTRF.P50BD_Hydran.SysFltAlm.stVal,DBA.WTUR.StringB.P50BD.WTRF.Hydran.SysFltAlm.stVal
DBA.WTUR.P06EA.WMET.EnvTmp.mag,DBA.WTUR.StringE.P06EA.WMET.EnvTmp.mag
DBA.OSP.SAS.System77.P-77GH001B-Q10B.HSI.X_Value,DBA.OSP.SAS.System77.P-77GH001B-Q10B.X.Value
DBA.WTUR.P53CD.WTRF.P53CD_Hydran.Alm4RelaySt.stVal,DBA.WTUR.StringC.P53CD.WTRF.Hydran.Alm4RelaySt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.MSM_BH05.PresAlm.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.MSM_BH05.PresAlm.stVal
DBA.WTUR.StringM.E02MC.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringM.E02MC.WTUR.AirConditionAlm.st.stVal
DBA.WTUR.P04EC.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringE.P04EC.WGEN.GnMagnetTmpHiHiAlm.stVal
DBA.WTUR.H02JB.WTRF.H02JB_Hydran.BatLev.mag,DBA.WTUR.StringJ.H02JB.WTRF.Hydran.BatLev.mag
DBA.WTUR.A06AB.WGEN.VFD5NoAvlSt.stVal,DBA.WTUR.StringA.A06AB.WGEN.VFD5NoAvlSt.stVal
DBA.WTUR.C06BA.WMET.HorWdSpd2.mag,DBA.WTUR.StringB.C06BA.WMET.WdSpd2.mag
DBA.WTUR.J01JC.WNAC.PosOkSt.stVal,DBA.WTUR.StringJ.J01JC.WNAC.PosOkSt.stVal
DBA.WTUR.P41QD.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringQ.P41QD.WCNV.TmpCtlHi.stVal
DBA.WTUR.D06CA.WNAC.Fan2FltSt.stVal,DBA.WTUR.StringC.D06CA.WNAC.Fan2FltSt.stVal
DBA.WTUR.E02MC.WNAC.NacSt.stVal,DBA.WTUR.StringM.E02MC.WNAC.NacelleSt.st.stVal
DBA.WTUR.B08DC.WMET.EnvHum.mag,DBA.WTUR.StringD.B08DC.WMET.EnvHum.mag
DBA.WTUR.E04MA.WTRF.E04MA_Hydran.H2OHly.mag,DBA.WTUR.StringM.E04MA.WTRF.Hydran.H2OHly.mag
DBA.OSP.SAS.System85.P-85ED001A-Q22A.HSI.X_Value,DBA.OSP.SAS.System85.P-85ED001A-Q22A.X.Value
DBA.WTUR.P29LD.WTRF.P29LD_Hydran.H2OppmHly.mag,DBA.WTUR.StringL.P29LD.WTRF.Hydran.H2OppmHly.mag
DBA.WTUR.P18HC.WTOW.FanFltSt.stVal,DBA.WTUR.StringH.P18HC.WTOW.FanFltSt.stVal
DBA.WTUR.C03PB.WMET.HorWdSpd2.mag,DBA.WTUR.StringP.C03PB.WMET.WdSpd2.mag
DBA.WTUR.C07CB.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringC.C07CB.WNAC.Fan1FltSt.stVal
DBA.WTUR.P20HE.WGEN.VFD9OffSt.stVal,DBA.WTUR.StringH.P20HE.WGEN.VFD9OffSt.stVal
DBA.WTUR.K01HB.WTRF.K01HB_Hydran.Tmp.mag,DBA.WTUR.StringH.K01HB.WTRF.Hydran.Tmp.mag
DBA.OSP.SAS.System82.P-82EL004A-300-Q60.HSI.X_Value,DBA.OSP.SAS.System82.P-82EL004A-300-Q60.X.Value
DBA.OSP.SAS.System85.P-85EL002B-300-Q60.HSI.X_Value,DBA.OSP.SAS.System85.P-85EL002B-300-Q60.X.Value
DBA.WTUR.P16GE.WCNV.GriPNV.phsA.cVal.mag,DBA.WTUR.StringG.P16GE.WCNV.GriPNV.phsA.cVal.mag
DBA.WTUR.P56DD.WROT.RotSt.st.stVal,DBA.WTUR.StringD.P56DD.WROT.RotSt.st.stVal
DBA.OSP.SAS.System83.P-83EG001-U75D.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U75D.X.Value
DBA.WTUR.StringH.P19HD.WMET.HorWdSpd2.mag,DBA.WTUR.StringH.P19HD.WMET.WdSpd2.mag
DBA.WTUR.P18HC.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringH.P18HC.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.P43RF.WTRF.SafCritAlm.stVal,DBA.WTUR.StringR.P43RF.WTRF.SafCritAlm.stVal
DBA.WTUR.B04QB.WGEN.WndTmpHiHiFastExceedanceAlm.stVal,DBA.WTUR.StringQ.B04QB.WGEN.WndTmpHiHiFastExceedanceAlm.stVal
DBA.WTUR.C06BA.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringB.C06BA.WTUR.Lev1OpModSt.st.stVal
DBA.WTUR.D02NB.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringN.D02NB.WTUR.PwrBckHzOkSt.stVal
DBA.WTUR.StringM.E01MD.WMET.HorWdSpd1.mag,DBA.WTUR.StringM.E01MD.WMET.WdSpd1.mag
DBA.WTUR.P51BE.WTUR.GenSafLinSt.stVal,DBA.WTUR.StringB.P51BE.WTUR.GenSafLinSt.stVal
DBA.WTUR.D03NA.WTRF.D03NA_Hydran.H2OHlyHi.stVal,DBA.WTUR.StringN.D03NA.WTRF.Hydran.H2OHlyHi.stVal
DBA.WTUR.P40QE.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringQ.P40QE.WCNV.GriPNV.phsB.cVal.mag
DBA.WTUR.A07BC.WTRF.A07BC_Hydran.ReplaceSnSoonAlm.stVal,DBA.WTUR.StringB.A07BC.WTRF.Hydran.ReplaceSnSoonAlm.stVal
DBA.WTUR.C02PC.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringP.C02PC.WCNV.CnvOpSt.st.stVal
DBA.WTUR.P50BD.WCNV.GriHz2.mag,DBA.WTUR.StringB.P50BD.WCNV.GriHz2.mag
DBA.WTUR.D03NA.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringN.D03NA.WROT.ReHBBCBCnt.actVal
DBA.WTUR.StringG.P16GE.WNAC.NacSt.stVal,DBA.WTUR.StringG.P16GE.WNAC.NacelleSt.st.stVal
DBA.WTUR.P16GE.WCNV.RotSpd.mag,DBA.WTUR.StringG.P16GE.WCNV.RotSpd.mag
DBA.WTUR.C04QA.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringQ.C04QA.WTUR.MarkVISoftwareVersionNumber.stVal
DBA.WTUR.C05RB.WTRF.C05RB_Hydran.LevHlyHi.stVal,DBA.WTUR.StringR.C05RB.WTRF.Hydran.LevHlyHi.stVal
DBA.WTUR.P18HC.WTOW.PwrSupReDehum2CBFltSt.stVal,DBA.WTUR.StringH.P18HC.WTOW.PwrSupReDehum2CBFltSt.stVal
DBA.WTUR.P02EE.WGEN.TurManStopSt.stVal,DBA.WTUR.StringE.P02EE.WGEN.TurManStopSt.stVal
DBA.WTUR.P09FC.WTRF.P09FC_Hydran.BatLev.mag,DBA.WTUR.StringF.P09FC.WTRF.Hydran.BatLev.mag
DBA.WTUR.P05EB.WAVL.IanofoTms.tmsVal.stVal,DBA.WTUR.StringE.P05EB.WAVL.IanofoTms.tmsVal.stVal
DBA.WTUR.P31LF.WTRF.TrfOilTmp.mag,DBA.WTUR.StringL.P31LF.WTRF.TrfOilTmp.mag
DBA.WTUR.P14GC.WTRF.P14GC_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringG.P14GC.WTRF.Hydran.H2OHlyHiHi.stVal
DBA.WTUR.P57DE.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringD.P57DE.WGEN.GnMagnetTmpHiHiAlm.stVal
DBA.WTUR.P30LE.WGEN.VFD3AvlSt.stVal,DBA.WTUR.StringL.P30LE.WGEN.VFD3AvlSt.stVal
DBA.WTUR.B07BB.WTRF.B07BB_Hydran.UnAckAlm.stVal,DBA.WTUR.StringB.B07BB.WTRF.Hydran.UnAckAlm.stVal
DBA.WTUR.P51BE.WTOW.FanFltSt.stVal,DBA.WTUR.StringB.P51BE.WTOW.FanFltSt.stVal
DBA.WTUR.P48AE.WTRF.P48AE_Hydran.LevHly.mag,DBA.WTUR.StringA.P48AE.WTRF.Hydran.LevHly.mag
DBA.OSP.SAS.System 77.P-77BY0194B.Y.Value,DBA.OSP.SAS.System77.P-77BY0194B.Y.Value
DBA.WTUR.P01EF.WGEN.GnClStFbk.stVal,DBA.WTUR.StringE.P01EF.WGEN.GnClStFbk.stVal
DBA.WTUR.A07BC.WGEN.TurSupUps.stVal,DBA.WTUR.StringB.A07BC.WGEN.TurSupUps.stVal
DBA.WTUR.P27KC.WTRF.P27KC_Hydran.LevDlyHiHi.stVal,DBA.WTUR.StringK.P27KC.WTRF.Hydran.LevDlyHiHi.stVal
DBA.WTUR.P22JE.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringJ.P22JE.WGEN.FrontBrgTmpHiHiAlm.stVal
DBA.WTUR.C08DB.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringD.C08DB.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.P35ND.WGEN.GnClStFbk.stVal,DBA.WTUR.StringN.P35ND.WGEN.GnClStFbk.stVal
DBA.WTUR.P56DD.WTUR.SafStopSt.stVal,DBA.WTUR.StringD.P56DD.WTUR.SafStopSt.stVal
DBA.WTUR.B05RC.WCNV.RotSpd.mag,DBA.WTUR.StringR.B05RC.WCNV.RotSpd.mag
DBA.WTUR.B04QB.WTRF.B04QB_Hydran.H2Oppm.mag,DBA.WTUR.StringQ.B04QB.WTRF.Hydran.H2Oppm.mag
DBA.WTUR.P06EA.WROT.BlPthHyPres.mag,DBA.WTUR.StringE.P06EA.WROT.BlPthHyPres.mag
DBA.WTUR.P40QE.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringQ.P40QE.WGEN.VFD7AvlSt.stVal
DBA.WTUR.P39QF.WGEN.TurSupAuxTrf.stVal,DBA.WTUR.StringQ.P39QF.WGEN.TurSupAuxTrf.stVal
DBA.WTUR.P42QC.WTRF.P42QC_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringQ.P42QC.WTRF.Hydran.LevHlyHiHi.stVal
DBA.WTUR.StringD.C08DB.WGEN.GnClAlm.stVal,DBA.WTUR.StringD.C08DB.WGEN.GnClAlm.st.stVal
DBA.WTUR.StringF.P12FF.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringF.P12FF.WTUR.TurStSCADAM6eWebHMI.st.stVal
DBA.WTUR.P33NF.WGEN.VFD9OffSt.stVal,DBA.WTUR.StringN.P33NF.WGEN.VFD9OffSt.stVal
DBA.WTUR.P14GC.WROT.RotSt.st.stVal,DBA.WTUR.StringG.P14GC.WROT.RotSt.st.stVal
DBA.WTUR.P26KD.WTUR.PwrVOkSt.stVal,DBA.WTUR.StringK.P26KD.WTUR.PwrVOkSt.stVal
DBA.WTUR.P56DD.WNAC.IntnTmp.mag,DBA.WTUR.StringD.P56DD.WNAC.IntnTmp.mag
DBA.WTUR.C05RB.WAVL.IanofoTms.tmsVal.stVal,DBA.WTUR.StringR.C05RB.WAVL.IanofoTms.tmsVal.stVal
DBA.WTUR.P42QC.WGEN.VFD7OnSt.stVal,DBA.WTUR.StringQ.P42QC.WGEN.VFD7OnSt.stVal
DBA.WTUR.A06AB.WTUR.GriCutDscon.stVal,DBA.WTUR.StringA.A06AB.WTUR.GriCutDscon.stVal
DBA.WTUR.P14GC.WGEN.VFD1OffSt.stVal,DBA.WTUR.StringG.P14GC.WGEN.VFD1OffSt.stVal
DBA.WTUR.C05RB.WGEN.VFD9NoAvlSt.stVal,DBA.WTUR.StringR.C05RB.WGEN.VFD9NoAvlSt.stVal
DBA.WTUR.E01MD.WTRF.E01MD_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringM.E01MD.WTRF.Hydran.BatLevLoLo.stVal
DBA.WTUR.P14GC.WTOW.FanFltSt.stVal,DBA.WTUR.StringG.P14GC.WTOW.FanFltSt.stVal
DBA.WTUR.H03GA.WGEN.VFD3NoAvlSt.stVal,DBA.WTUR.StringG.H03GA.WGEN.VFD3NoAvlSt.stVal
DBA.WTUR.D01ME.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringM.D01ME.WTUR.MarkVISoftwareVersionNumber.stVal
DBA.WTUR.P32MF.WTOW.PwrSupReDehum2CBFltSt.stVal,DBA.WTUR.StringM.P32MF.WTOW.PwrSupReDehum2CBFltSt.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q25.QB6.Pos.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q25.REC670.QB6.Pos.stVal
DBA.WTUR.A08CC.WTOW.PwrSupReDehum1CBFltSt.stVal,DBA.WTUR.StringC.A08CC.WTOW.PwrSupReDehum1CBFltSt.stVal
DBA.OSP.SAS.System 85.P-85ED001B-Q22A.HSI.X_Value,DBA.OSP.SAS.System85.P-85ED001B-Q22A.X.Value
DBA.WTUR.P13GB.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringG.P13GB.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.P42QC.WGEN.WndTmpHiHiAlm.stVal,DBA.WTUR.StringQ.P42QC.WGEN.WndTmpHiHiAlm.stVal
DBA.OSP.SAS.System77.P-77TSH0237.HSI.X_Value,DBA.OSP.SAS.System77.P-77TSH0237.X.Value
DBA.WTUR.C04QA.WCNV.GriA.phsA.cVal.mag,DBA.WTUR.StringQ.C04QA.WCNV.GriA.phsA.cVal.mag
DBA.WTUR.P13GB.WROT.BlPthAngTgt1.mag,DBA.WTUR.StringG.P13GB.WROT.BlPthAngTgt1.mag
DBA.OSP.SAS.System 83.P-83EG001-U22F.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U22F.X.Value
DBA.OSP.SAS.System82.P-82EL002A-150-Q60.HSI.X_Value,DBA.OSP.SAS.System82.P-82EL002A-150-Q60.X.Value
DBA.WTUR.K01HB.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringH.K01HB.WGEN.FrontBrgTmpHiHiAlm.stVal
DBA.WTUR.C01NC.WMET.WndSpdLoLo.stVal,DBA.WTUR.StringN.C01NC.WMET.WndSpdLoLo.stVal
DBA.WTUR.P43RF.WTUR.IntnPwrLimSetSt.stVal,DBA.WTUR.StringR.P43RF.WTUR.IntnPwrLimSetSt.stVal
DBA.WTUR.P46AC.WTRF.P46AC_Hydran.Alm4RelaySt.stVal,DBA.WTUR.StringA.P46AC.WTRF.Hydran.Alm4RelaySt.stVal
DBA.OSP.SAS.System87.P-87YA0036.HSI.X_Value,DBA.OSP.SAS.System87.P-87YA0036.X.Value
DBA.OSP.WFO.66kV.M-80EH511-Q27.TS2_OPERATED.InsTr.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q27.REC670.TS2_OPERATED.InsTr.stVal
DBA.WTUR.P30LE.WCNV.GriA.phsA.cVal.mag,DBA.WTUR.StringL.P30LE.WCNV.GriA.phsA.cVal.mag
DBA.OSP.WFO.66kV.M-80EH510-Q01.TS1_OPERATED.InsTr.stVal,DBA.OSP.WFO.66kV.M-80EH510-Q01.REC670.TS1_OPERATED.InsTr.stVal
DBA.WTUR.C01NC.WGEN.TurManStopSt.stVal,DBA.WTUR.StringN.C01NC.WGEN.TurManStopSt.stVal
